position,driver_number,number_of_laps,dnf,dns,dsq,duration,gap_to_leader,meeting_key,session_key,points
3.0,81,53.0,False,False,False,4425.676,21.351,1268,9912,15.0
4.0,16,53.0,False,False,False,4429.949,25.624,1268,9912,12.0
5.0,63,53.0,False,False,False,4437.206,32.881,1268,9912,10.0
6.0,44,53.0,False,False,False,4441.774,37.449,1268,9912,8.0
7.0,23,53.0,False,False,False,4454.862,50.537,1268,9912,6.0
8.0,5,53.0,False,False,False,4462.809,58.484,1268,9912,4.0
9.0,12,53.0,False,False,False,4464.087,59.762,1268,9912,2.0
10.0,6,53.0,False,False,False,4468.216,63.891,1268,9912,1.0
11.0,55,53.0,False,False,False,4468.794,64.469,1268,9912,0.0
12.0,87,53.0,False,False,False,4483.613,79.288,1268,9912,0.0
13.0,22,53.0,False,False,False,4485.026,80.701,1268,9912,0.0
14.0,30,53.0,False,False,False,4486.676,82.351,1268,9912,0.0
15.0,31,52.0,False,False,False,,+1 LAP,1268,9912,0.0
16.0,10,52.0,False,False,False,,+1 LAP,1268,9912,0.0
17.0,43,52.0,False,False,False,,+1 LAP,1268,9912,0.0
18.0,18,52.0,False,False,False,,+1 LAP,1268,9912,0.0
,14,24.0,True,False,False,,,1268,9912,0.0
,27,0.0,False,True,False,,,1268,9912,0.0
1.0,4,19.0,False,False,False,102.704,0,1269,9897,
2.0,81,14.0,False,False,False,103.014,0.31,1269,9897,
3.0,16,17.0,False,False,False,103.256,0.552,1269,9897,
4.0,63,16.0,False,False,False,103.257,0.553,1269,9897,
5.0,23,17.0,False,False,False,103.563,0.859,1269,9897,
6.0,22,16.0,False,False,False,103.738,1.034,1269,9897,
7.0,1,15.0,False,False,False,103.79,1.086,1269,9897,
8.0,55,17.0,False,False,False,103.859,1.155,1269,9897,
9.0,30,17.0,False,False,False,103.903,1.199,1269,9897,
10.0,6,17.0,False,False,False,103.975,1.271,1269,9897,
11.0,12,17.0,False,False,False,103.985,1.281,1269,9897,
12.0,27,18.0,False,False,False,103.986,1.282,1269,9897,
13.0,44,14.0,False,False,False,104.087,1.383,1269,9897,
14.0,5,18.0,False,False,False,104.087,1.383,1269,9897,
15.0,14,15.0,False,False,False,104.139,1.435,1269,9897,
16.0,87,17.0,False,False,False,104.151,1.447,1269,9897,
17.0,18,15.0,False,False,False,104.329,1.625,1269,9897,
18.0,31,15.0,False,False,False,104.439,1.735,1269,9897,
19.0,43,14.0,False,False,False,105.299,2.595,1269,9897,
20.0,10,17.0,False,False,False,105.418,2.714,1269,9897,
1.0,44,21.0,False,False,False,101.293,0,1269,9898,
2.0,16,23.0,False,False,False,101.367,0.074,1269,9898,
3.0,63,19.0,False,False,False,101.77,0.477,1269,9898,
4.0,12,22.0,False,False,False,101.779,0.486,1269,9898,
5.0,87,23.0,False,False,False,101.891,0.598,1269,9898,
6.0,1,22.0,False,False,False,101.902,0.609,1269,9898,
7.0,30,22.0,False,False,False,101.989,0.696,1269,9898,
8.0,31,23.0,False,False,False,102.167,0.874,1269,9898,
9.0,23,24.0,False,False,False,102.177,0.884,1269,9898,
10.0,4,7.0,False,False,False,102.199,0.906,1269,9898,
11.0,55,24.0,False,False,False,102.255,0.962,1269,9898,
12.0,81,23.0,False,False,False,102.295,1.002,1269,9898,
13.0,6,23.0,False,False,False,102.443,1.15,1269,9898,
14.0,22,22.0,False,False,False,102.444,1.151,1269,9898,
15.0,5,22.0,False,False,False,102.561,1.268,1269,9898,
16.0,10,22.0,False,False,False,102.674,1.381,1269,9898,
17.0,18,24.0,False,False,False,102.771,1.478,1269,9898,
18.0,27,22.0,False,False,False,102.82,1.527,1269,9898,
19.0,14,24.0,False,False,False,102.967,1.674,1269,9898,
20.0,43,22.0,False,False,False,103.322,2.029,1269,9898,
1.0,4,19.0,False,False,False,101.223,0,1269,9899,
2.0,1,19.0,False,False,False,101.445,0.222,1269,9899,
3.0,81,21.0,False,False,False,101.477,0.254,1269,9899,
4.0,44,18.0,False,False,False,101.499,0.276,1269,9899,
5.0,12,17.0,False,False,False,101.876,0.653,1269,9899,
6.0,63,17.0,False,False,False,101.964,0.741,1269,9899,
7.0,23,19.0,False,False,False,101.983,0.76,1269,9899,
8.0,87,23.0,False,False,False,101.985,0.762,1269,9899,
9.0,30,21.0,False,False,False,102.146,0.923,1269,9899,
10.0,16,19.0,False,False,False,102.209,0.986,1269,9899,
11.0,6,22.0,False,False,False,102.267,1.044,1269,9899,
12.0,27,17.0,False,False,False,102.428,1.205,1269,9899,
13.0,55,17.0,False,False,False,102.486,1.263,1269,9899,
14.0,14,17.0,False,False,False,102.591,1.368,1269,9899,
15.0,43,19.0,False,False,False,102.789,1.566,1269,9899,
16.0,22,18.0,False,False,False,102.84,1.617,1269,9899,
17.0,31,20.0,False,False,False,102.868,1.645,1269,9899,
18.0,5,16.0,False,False,False,103.06,1.837,1269,9899,
19.0,10,21.0,False,False,False,103.322,2.099,1269,9899,
20.0,18,17.0,False,False,False,103.35,2.127,1269,9899,
1.0,1,23.0,False,False,False,"[101.331, 101.255, 101.117]","[0.009, 0.0, 0.0]",1269,9900,
2.0,55,23.0,False,False,False,"[102.635, 101.675, 101.595]","[1.313, 0.42, 0.478]",1269,9900,
3.0,30,26.0,False,False,False,"[102.257, 101.537, 101.707]","[0.935, 0.282, 0.59]",1269,9900,
4.0,12,21.0,False,False,False,"[102.247, 101.464, 101.717]","[0.925, 0.209, 0.6]",1269,9900,
5.0,63,22.0,False,False,False,"[101.646, 101.455, 102.07]","[0.324, 0.2, 0.953]",1269,9900,
6.0,22,23.0,False,False,False,"[102.347, 101.788, 102.143]","[1.025, 0.533, 1.026]",1269,9900,
7.0,4,21.0,False,False,False,"[101.322, 101.396, 102.239]","[0.0, 0.141, 1.122]",1269,9900,
8.0,6,25.0,False,False,False,"[101.656, 101.647, 102.372]","[0.334, 0.392, 1.255]",1269,9900,
9.0,81,18.0,True,False,False,"[101.839, 101.414, None]","[0.517, 0.159, None]",1269,9900,
10.0,16,19.0,True,False,False,"[101.458, 101.519, None]","[0.136, 0.264, None]",1269,9900,
11.0,14,18.0,False,False,False,"[102.211, 101.857, None]","[0.889, 0.602, None]",1269,9900,
12.0,44,17.0,False,False,False,"[101.821, 102.183, None]","[0.499, 0.928, None]",1269,9900,
13.0,5,16.0,False,False,False,"[102.511, 102.277, None]","[1.189, 1.022, None]",1269,9900,
14.0,18,16.0,False,False,False,"[102.101, 103.061, None]","[0.779, 1.806, None]",1269,9900,
15.0,87,11.0,True,False,False,"[102.666, None, None]","[1.344, None, None]",1269,9900,
16.0,43,8.0,False,False,False,"[102.779, None, None]","[1.457, None, None]",1269,9900,
17.0,27,8.0,False,False,False,"[102.916, None, None]","[1.594, None, None]",1269,9900,
18.0,10,8.0,False,False,False,"[103.139, None, None]","[1.817, None, None]",1269,9900,
19.0,23,4.0,False,False,False,"[103.778, None, None]","[2.456, None, None]",1269,9900,
,31,0.0,False,False,False,"[None, None, None]","[None, None, None]",1269,9900,
1.0,1,51.0,False,False,False,5606.408,0,1269,9904,25.0
2.0,63,51.0,False,False,False,5621.017,14.609,1269,9904,18.0
3.0,55,51.0,False,False,False,5625.607,19.199,1269,9904,15.0
4.0,12,51.0,False,False,False,5628.168,21.76,1269,9904,12.0
5.0,30,51.0,False,False,False,5639.698,33.29,1269,9904,10.0
6.0,22,51.0,False,False,False,5640.216,33.808,1269,9904,8.0
7.0,4,51.0,False,False,False,5640.635,34.227,1269,9904,6.0
8.0,44,51.0,False,False,False,5642.718,36.31,1269,9904,4.0
9.0,16,51.0,False,False,False,5643.182,36.774,1269,9904,2.0
10.0,6,51.0,False,False,False,5645.39,38.982,1269,9904,1.0
11.0,5,51.0,False,False,False,5674.014,67.606,1269,9904,0.0
12.0,87,51.0,False,False,False,5674.67,68.262,1269,9904,0.0
13.0,23,51.0,False,False,False,5679.278,72.87,1269,9904,0.0
14.0,31,51.0,False,False,False,5683.988,77.58,1269,9904,0.0
15.0,14,51.0,False,False,False,5685.115,78.707,1269,9904,0.0
16.0,27,51.0,False,False,False,5686.645,80.237,1269,9904,0.0
17.0,18,51.0,False,False,False,5702.8,96.392,1269,9904,0.0
18.0,10,50.0,False,False,False,,+1 LAP,1269,9904,0.0
19.0,43,50.0,False,False,False,,+1 LAP,1269,9904,0.0
,81,0.0,True,False,False,,,1269,9904,0.0
1.0,14,23.0,False,False,False,91.116,0,1270,9889,
2.0,16,25.0,False,False,False,91.266,0.15,1270,9889,
3.0,1,24.0,False,False,False,91.392,0.276,1270,9889,
4.0,44,23.0,False,False,False,91.48,0.364,1270,9889,
5.0,81,25.0,False,False,False,91.481,0.365,1270,9889,
6.0,4,22.0,False,False,False,91.698,0.582,1270,9889,
7.0,6,28.0,False,False,False,91.755,0.639,1270,9889,
8.0,55,27.0,False,False,False,91.812,0.696,1270,9889,
9.0,22,25.0,False,False,False,91.86,0.744,1270,9889,
10.0,31,24.0,False,False,False,92.128,1.012,1270,9889,
11.0,63,22.0,False,False,False,92.139,1.023,1270,9889,
12.0,27,29.0,False,False,False,92.315,1.199,1270,9889,
13.0,10,26.0,False,False,False,92.378,1.262,1270,9889,
14.0,12,24.0,False,False,False,92.399,1.283,1270,9889,
15.0,30,27.0,False,False,False,92.461,1.345,1270,9889,
16.0,87,25.0,False,False,False,92.538,1.422,1270,9889,
17.0,5,27.0,False,False,False,92.611,1.495,1270,9889,
18.0,18,18.0,False,False,False,93.034,1.918,1270,9889,
19.0,43,26.0,False,False,False,93.324,2.208,1270,9889,
20.0,23,2.0,False,False,False,,,1270,9889,
1.0,81,19.0,False,False,False,90.714,0,1270,9890,
2.0,6,19.0,False,False,False,90.846,0.132,1270,9890,
3.0,1,19.0,False,False,False,90.857,0.143,1270,9890,
4.0,14,19.0,False,False,False,90.877,0.163,1270,9890,
5.0,4,18.0,False,False,False,91.197,0.483,1270,9890,
6.0,18,18.0,False,False,False,91.222,0.508,1270,9890,
7.0,31,19.0,False,False,False,91.298,0.584,1270,9890,
8.0,55,20.0,False,False,False,91.299,0.585,1270,9890,
9.0,16,18.0,False,False,False,91.466,0.752,1270,9890,
10.0,44,17.0,False,False,False,91.491,0.777,1270,9890,
11.0,22,18.0,False,False,False,91.708,0.994,1270,9890,
12.0,87,18.0,False,False,False,91.711,0.997,1270,9890,
13.0,23,19.0,False,False,False,92.06,1.346,1270,9890,
14.0,27,19.0,False,False,False,92.069,1.355,1270,9890,
15.0,5,19.0,False,False,False,92.319,1.605,1270,9890,
16.0,10,20.0,False,False,False,92.458,1.744,1270,9890,
17.0,30,10.0,False,False,False,92.645,1.931,1270,9890,
18.0,12,18.0,False,False,False,92.719,2.005,1270,9890,
19.0,43,20.0,False,False,False,93.139,2.425,1270,9890,
20.0,63,6.0,False,False,False,93.231,2.517,1270,9890,
1.0,1,16.0,False,False,False,90.148,0,1270,9891,
2.0,81,26.0,False,False,False,90.165,0.017,1270,9891,
3.0,63,18.0,False,False,False,90.197,0.049,1270,9891,
4.0,12,19.0,False,False,False,90.237,0.089,1270,9891,
5.0,4,26.0,False,False,False,90.237,0.089,1270,9891,
6.0,55,23.0,False,False,False,90.392,0.244,1270,9891,
7.0,6,25.0,False,False,False,90.489,0.341,1270,9891,
8.0,44,23.0,False,False,False,90.559,0.411,1270,9891,
9.0,27,22.0,False,False,False,90.637,0.489,1270,9891,
10.0,16,23.0,False,False,False,90.651,0.503,1270,9891,
11.0,23,23.0,False,False,False,90.668,0.52,1270,9891,
12.0,5,25.0,False,False,False,90.697,0.549,1270,9891,
13.0,31,23.0,False,False,False,90.784,0.636,1270,9891,
14.0,87,24.0,False,False,False,90.799,0.651,1270,9891,
15.0,14,22.0,False,False,False,90.923,0.775,1270,9891,
16.0,43,23.0,False,False,False,91.047,0.899,1270,9891,
17.0,18,24.0,False,False,False,91.26,1.112,1270,9891,
18.0,22,25.0,False,False,False,91.44,1.292,1270,9891,
19.0,10,23.0,False,False,False,91.643,1.495,1270,9891,
20.0,30,7.0,False,False,False,93.628,3.48,1270,9891,
1.0,63,18.0,False,False,False,"[89.928, 89.562, 89.158]","[0.163, 0.0, 0.0]",1270,9892,
2.0,1,18.0,False,False,False,"[90.028, 89.572, 89.34]","[0.263, 0.01, 0.182]",1270,9892,
3.0,81,20.0,False,False,False,"[90.313, 89.813, 89.524]","[0.548, 0.251, 0.366]",1270,9892,
4.0,12,17.0,False,False,False,"[90.036, 89.649, 89.537]","[0.271, 0.087, 0.379]",1270,9892,
5.0,4,20.0,False,False,False,"[89.932, 89.809, 89.586]","[0.167, 0.247, 0.428]",1270,9892,
6.0,44,20.0,False,False,False,"[89.765, 89.936, 89.688]","[0.0, 0.374, 0.53]",1270,9892,
7.0,16,22.0,False,False,False,"[90.37, 89.914, 89.784]","[0.605, 0.352, 0.626]",1270,9892,
8.0,6,19.0,False,False,False,"[90.214, 90.016, 89.846]","[0.449, 0.454, 0.688]",1270,9892,
9.0,87,17.0,False,False,False,"[90.42, 90.076, 89.868]","[0.655, 0.514, 0.71]",1270,9892,
10.0,14,18.0,False,False,False,"[90.745, 90.054, 89.955]","[0.98, 0.492, 0.797]",1270,9892,
11.0,27,15.0,False,False,False,"[90.715, 90.141, None]","[0.95, 0.579, None]",1270,9892,
12.0,30,14.0,False,False,False,"[90.681, 90.32, None]","[0.916, 0.758, None]",1270,9892,
13.0,22,12.0,False,False,False,"[90.574, 90.353, None]","[0.809, 0.791, None]",1270,9892,
14.0,5,8.0,False,False,False,"[90.82, None, None]","[1.055, None, None]",1270,9892,
15.0,18,9.0,False,False,False,"[90.949, None, None]","[1.184, None, None]",1270,9892,
16.0,43,9.0,False,False,False,"[90.982, None, None]","[1.217, None, None]",1270,9892,
17.0,31,6.0,False,False,False,"[90.989, None, None]","[1.224, None, None]",1270,9892,
18.0,10,8.0,False,False,False,"[91.261, None, None]","[1.496, None, None]",1270,9892,
,23,0.0,False,False,False,"[None, 90.202, None]","[None, 0.64, None]",1270,9892,
,55,0.0,False,False,False,"[None, 90.235, None]","[None, 0.673, None]",1270,9892,
1.0,63,62.0,False,False,False,6022.367,0,1270,9896,25.0
2.0,1,62.0,False,False,False,6027.797,5.43,1270,9896,18.0
3.0,4,62.0,False,False,False,6028.433,6.066,1270,9896,15.0
4.0,81,62.0,False,False,False,6030.513,8.146,1270,9896,12.0
5.0,12,62.0,False,False,False,6056.048,33.681,1270,9896,10.0
6.0,16,62.0,False,False,False,6068.363,45.996,1270,9896,8.0
7.0,14,62.0,False,False,False,6103.034,80.667,1270,9896,6.0
8.0,44,62.0,False,False,False,6107.618,85.251,1270,9896,4.0
9.0,87,62.0,False,False,False,6115.894,93.527,1270,9896,2.0
10.0,55,61.0,False,False,False,,+1 LAP,1270,9896,1.0
11.0,6,61.0,False,False,False,,+1 LAP,1270,9896,0.0
12.0,22,61.0,False,False,False,,+1 LAP,1270,9896,0.0
13.0,18,61.0,False,False,False,,+1 LAP,1270,9896,0.0
14.0,23,61.0,False,False,False,,+1 LAP,1270,9896,0.0
15.0,30,61.0,False,False,False,,+1 LAP,1270,9896,0.0
16.0,43,61.0,False,False,False,,+1 LAP,1270,9896,0.0
17.0,5,61.0,False,False,False,,+1 LAP,1270,9896,0.0
18.0,31,61.0,False,False,False,,+1 LAP,1270,9896,0.0
19.0,10,61.0,False,False,False,,+1 LAP,1270,9896,0.0
20.0,27,61.0,False,False,False,,+1 LAP,1270,9896,0.0
1.0,4,23.0,False,False,False,93.294,0,1271,9878,
2.0,27,24.0,False,False,False,93.549,0.255,1271,9878,
3.0,81,26.0,False,False,False,93.573,0.279,1271,9878,
4.0,14,23.0,False,False,False,93.639,0.345,1271,9878,
5.0,1,26.0,False,False,False,93.648,0.354,1271,9878,
6.0,23,27.0,False,False,False,93.92,0.626,1271,9878,
7.0,63,27.0,False,False,False,93.931,0.637,1271,9878,
8.0,44,25.0,False,False,False,93.965,0.671,1271,9878,
9.0,6,25.0,False,False,False,94.155,0.861,1271,9878,
10.0,87,27.0,False,False,False,94.333,1.039,1271,9878,
11.0,31,26.0,False,False,False,94.368,1.074,1271,9878,
12.0,5,24.0,False,False,False,94.478,1.184,1271,9878,
13.0,22,24.0,False,False,False,94.531,1.237,1271,9878,
14.0,18,23.0,False,False,False,94.61,1.316,1271,9878,
15.0,30,25.0,False,False,False,94.619,1.325,1271,9878,
16.0,43,25.0,False,False,False,94.653,1.359,1271,9878,
17.0,10,24.0,False,False,False,94.665,1.371,1271,9878,
18.0,12,27.0,False,False,False,94.737,1.443,1271,9878,
19.0,55,9.0,False,False,False,95.874,2.58,1271,9878,
20.0,16,18.0,False,False,False,96.08,2.786,1271,9878,
1.0,1,12.0,False,False,False,"[93.363, 93.163, 92.143]","[0.139, 0.13, 0.0]",1271,9879,
2.0,4,12.0,False,False,False,"[93.224, 93.033, 92.214]","[0.0, 0.0, 0.071]",1271,9879,
3.0,81,13.0,False,False,False,"[93.889, 93.371, 92.523]","[0.665, 0.338, 0.38]",1271,9879,
4.0,27,12.0,False,False,False,"[94.236, 93.577, 92.645]","[1.012, 0.544, 0.502]",1271,9879,
5.0,63,13.0,False,False,False,"[94.653, 93.462, 92.888]","[1.429, 0.429, 0.745]",1271,9879,
6.0,14,12.0,False,False,False,"[94.737, 93.951, 92.91]","[1.513, 0.918, 0.767]",1271,9879,
7.0,55,14.0,False,False,False,"[94.239, 93.652, 92.911]","[1.015, 0.619, 0.768]",1271,9879,
8.0,44,14.0,False,False,False,"[94.226, 94.012, 93.035]","[1.002, 0.979, 0.892]",1271,9879,
9.0,23,14.0,False,False,False,"[94.472, 93.831, 93.099]","[1.248, 0.798, 0.956]",1271,9879,
10.0,16,15.0,False,False,False,"[94.913, 93.938, 93.104]","[1.689, 0.905, 0.961]",1271,9879,
11.0,12,11.0,False,False,False,"[94.414, 94.018, None]","[1.19, 0.985, None]",1271,9879,
12.0,6,9.0,False,False,False,"[94.243, 94.241, None]","[1.019, 1.208, None]",1271,9879,
13.0,10,9.0,False,False,False,"[95.144, 94.258, None]","[1.92, 1.225, None]",1271,9879,
14.0,18,10.0,False,False,False,"[94.988, 94.394, None]","[1.764, 1.361, None]",1271,9879,
15.0,30,8.0,True,False,False,"[94.603, None, None]","[1.379, None, None]",1271,9879,
16.0,87,5.0,False,False,False,"[95.159, None, None]","[1.935, None, None]",1271,9879,
17.0,43,6.0,False,False,False,"[95.246, None, None]","[2.022, None, None]",1271,9879,
18.0,22,5.0,False,False,False,"[95.259, None, None]","[2.035, None, None]",1271,9879,
19.0,31,5.0,False,False,False,"[96.003, None, None]","[2.779, None, None]",1271,9879,
,5,5.0,True,False,False,"[None, None, None]","[None, None, None]",1271,9879,
1.0,1,19.0,False,False,False,2278.229,0,1271,9883,8.0
2.0,63,19.0,False,False,False,2278.624,0.395,1271,9883,7.0
3.0,55,19.0,False,False,False,2279.02,0.791,1271,9883,6.0
4.0,44,19.0,False,False,False,2279.453,1.224,1271,9883,5.0
5.0,16,19.0,False,False,False,2280.054,1.825,1271,9883,4.0
6.0,23,19.0,False,False,False,2280.805,2.576,1271,9883,3.0
7.0,22,19.0,False,False,False,2281.205,2.976,1271,9883,2.0
8.0,12,19.0,False,False,False,2282.376,4.147,1271,9883,1.0
9.0,30,19.0,False,False,False,2283.033,4.804,1271,9883,0.0
10.0,10,19.0,False,False,False,2283.355,5.126,1271,9883,0.0
11.0,5,19.0,False,False,False,2283.878,5.649,1271,9883,0.0
12.0,6,19.0,False,False,False,2284.457,6.228,1271,9883,0.0
13.0,27,19.0,False,False,False,2284.853,6.624,1271,9883,0.0
14.0,43,19.0,False,False,False,2286.235,8.006,1271,9883,0.0
15.0,87,19.0,False,False,False,2291.805,13.576,1271,9883,0.0
,31,15.0,True,False,False,,,1271,9883,0.0
,18,15.0,True,False,False,,,1271,9883,0.0
,4,0.0,True,False,False,,,1271,9883,0.0
,81,0.0,True,False,False,,,1271,9883,0.0
,14,0.0,True,False,False,,,1271,9883,0.0
1.0,1,14.0,False,False,False,"[93.207, 92.701, 92.51]","[0.0, 0.0, 0.0]",1271,9884,
2.0,4,20.0,False,False,False,"[93.843, 92.876, 92.801]","[0.636, 0.175, 0.291]",1271,9884,
3.0,16,17.0,False,False,False,"[93.525, 92.869, 92.807]","[0.318, 0.168, 0.297]",1271,9884,
4.0,63,19.0,False,False,False,"[93.311, 93.058, 92.826]","[0.104, 0.357, 0.316]",1271,9884,
5.0,44,18.0,False,False,False,"[93.685, 92.914, 92.912]","[0.478, 0.213, 0.402]",1271,9884,
6.0,81,19.0,False,False,False,"[93.746, 93.228, 93.084]","[0.539, 0.527, 0.574]",1271,9884,
7.0,12,18.0,False,False,False,"[93.501, 93.044, 93.114]","[0.294, 0.343, 0.604]",1271,9884,
8.0,87,19.0,False,False,False,"[93.921, 93.238, 93.139]","[0.714, 0.537, 0.629]",1271,9884,
9.0,55,20.0,False,False,False,"[93.739, 93.124, 93.15]","[0.532, 0.423, 0.64]",1271,9884,
10.0,14,18.0,False,False,False,"[93.741, 93.237, 93.16]","[0.534, 0.536, 0.65]",1271,9884,
11.0,27,14.0,False,False,False,"[93.551, 93.334, None]","[0.344, 0.633, None]",1271,9884,
12.0,30,14.0,False,False,False,"[93.549, 93.36, None]","[0.342, 0.659, None]",1271,9884,
13.0,22,13.0,False,False,False,"[93.935, 93.466, None]","[0.728, 0.765, None]",1271,9884,
14.0,10,14.0,False,False,False,"[93.599, 93.651, None]","[0.392, 0.95, None]",1271,9884,
15.0,43,14.0,False,False,False,"[94.039, 94.044, None]","[0.832, 1.343, None]",1271,9884,
16.0,5,8.0,False,False,False,"[94.125, None, None]","[0.918, None, None]",1271,9884,
17.0,31,8.0,False,False,False,"[94.136, None, None]","[0.929, None, None]",1271,9884,
18.0,18,7.0,False,False,False,"[94.54, None, None]","[1.333, None, None]",1271,9884,
19.0,23,9.0,False,False,False,"[94.69, None, None]","[1.483, None, None]",1271,9884,
,6,2.0,True,False,False,"[None, None, None]","[None, None, None]",1271,9884,
1.0,1,56.0,False,False,False,5640.161,0,1271,9888,25.0
2.0,4,56.0,False,False,False,5648.12,7.959,1271,9888,18.0
3.0,16,56.0,False,False,False,5655.534,15.373,1271,9888,15.0
4.0,44,56.0,False,False,False,5668.697,28.536,1271,9888,12.0
5.0,81,56.0,False,False,False,5669.839,29.678,1271,9888,10.0
6.0,63,56.0,False,False,False,5673.617,33.456,1271,9888,8.0
7.0,22,56.0,False,False,False,5692.875,52.714,1271,9888,6.0
8.0,27,56.0,False,False,False,5697.41,57.249,1271,9888,4.0
9.0,87,56.0,False,False,False,5704.883,64.722,1271,9888,2.0
10.0,14,56.0,False,False,False,5710.162,70.001,1271,9888,1.0
11.0,30,56.0,False,False,False,5713.37,73.209,1271,9888,0.0
12.0,18,56.0,False,False,False,5714.939,74.778,1271,9888,0.0
13.0,12,56.0,False,False,False,5715.907,75.746,1271,9888,0.0
14.0,23,56.0,False,False,False,5720.161,80.0,1271,9888,0.0
15.0,31,56.0,False,False,False,5723.204,83.043,1271,9888,0.0
16.0,6,56.0,False,False,False,5732.968,92.807,1271,9888,0.0
17.0,43,55.0,False,False,False,,+1 LAP,1271,9888,0.0
18.0,5,55.0,False,False,False,,+1 LAP,1271,9888,0.0
19.0,10,55.0,False,False,False,,+1 LAP,1271,9888,0.0
,55,5.0,True,False,False,,,1271,9888,0.0
1.0,16,29.0,False,False,False,78.38,0,1272,9870,
2.0,12,35.0,False,False,False,78.487,0.107,1272,9870,
3.0,27,27.0,False,False,False,78.76,0.38,1272,9870,
4.0,81,31.0,False,False,False,78.784,0.404,1272,9870,
5.0,5,28.0,False,False,False,78.916,0.536,1272,9870,
6.0,36,26.0,False,False,False,78.997,0.617,1272,9870,
7.0,31,29.0,False,False,False,79.038,0.658,1272,9870,
8.0,22,29.0,False,False,False,79.09,0.71,1272,9870,
9.0,43,28.0,False,False,False,79.331,0.951,1272,9870,
10.0,23,33.0,False,False,False,79.384,1.004,1272,9870,
11.0,6,32.0,False,False,False,79.409,1.029,1272,9870,
