meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,message
1216,9286,2023-07-29T10:19:19+00:00,,,Flag,DOUBLE YELLOW,Sector,20.0,DOUBLE YELLOW IN TRACK SECTOR 20
1216,9286,2023-07-29T10:19:22+00:00,,,Flag,CLEAR,Sector,19.0,CLEAR IN TRACK SECTOR 19
1216,9286,2023-07-29T10:19:58+00:00,,,Flag,CLEAR,Sector,20.0,CLEAR IN TRACK SECTOR 20
1216,9286,2023-07-29T10:21:03+00:00,,,Flag,DOUBLE YELLOW,Sector,3.0,DOUBLE YELLOW IN TRACK SECTOR 3
1216,9286,2023-07-29T10:22:10+00:00,,,Flag,CLEAR,Sector,3.0,CLEAR IN TRACK SECTOR 3
1216,9286,2023-07-29T10:22:55+00:00,,,Flag,YELLOW,Sector,6.0,YELLOW IN TRACK SECTOR 6
1216,9286,2023-07-29T10:24:12+00:00,,,Flag,CLEAR,Sector,6.0,CLEAR IN TRACK SECTOR 6
1216,9286,2023-07-29T10:25:34+00:00,,,Other,,,,PINK HEAD PADDING MATERIAL MUST BE USED
1216,9286,2023-07-29T10:35:00+00:00,,,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1216,9286,2023-07-29T10:41:25+00:00,,,Other,,,,TURN 8 INCIDENT INVOLVING CARS 44 (HAM) AND 1 (VER) NOTED - IMPEDING
1216,9286,2023-07-29T10:44:41+00:00,,,Other,,,,FIA STEWARDS: TURN 8 INCIDENT INVOLVING CARS 44 (HAM) AND 1 (VER) REVIEWED NO FURTHER INVESTIGATION - IMPEDING
1216,9286,2023-07-29T10:47:00+00:00,,,Flag,CHEQUERED,Track,,CHEQUERED FLAG
1216,9286,2023-07-29T10:47:19+00:00,,,Other,,,,FIRST CAR TO TAKE THE FLAG - CAR 81 (PIA)
1216,9286,2023-07-29T10:49:30+00:00,,,Other,,,,SQ2 WILL START AT 12:54
1216,9286,2023-07-29T10:54:00+00:00,,,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1216,9286,2023-07-29T10:59:22+00:00,,,Flag,YELLOW,Sector,16.0,YELLOW IN TRACK SECTOR 16
1216,9286,2023-07-29T10:59:53+00:00,,,Flag,CLEAR,Sector,16.0,CLEAR IN TRACK SECTOR 16
1216,9286,2023-07-29T11:00:42+00:00,2.0,,CarEvent,,,,CAR 2 (SAR) SPUN AND CONTINUED AT TURN 15
1216,9286,2023-07-29T11:03:29+00:00,,,Flag,YELLOW,Sector,10.0,YELLOW IN TRACK SECTOR 10
1216,9286,2023-07-29T11:03:33+00:00,,,Flag,RED,Track,,RED FLAG
1216,9286,2023-07-29T11:03:33+00:00,,,Flag,CLEAR,Sector,10.0,CLEAR IN TRACK SECTOR 10
1216,9286,2023-07-29T11:04:02+00:00,,,Other,,,,SQ2 WILL NOT BE RESUMED
1216,9286,2023-07-29T11:11:18+00:00,,,Other,,,,SQ3 WILL START AT 13:15
1216,9286,2023-07-29T11:12:58+00:00,,,Flag,CLEAR,Track,,TRACK CLEAR
1216,9286,2023-07-29T11:13:02+00:00,,,Drs,,,,DRS DISABLED
1216,9286,2023-07-29T11:15:00+00:00,,,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1216,9286,2023-07-29T11:23:00+00:00,,,Flag,CHEQUERED,Track,,CHEQUERED FLAG
1216,9286,2023-07-29T11:24:09+00:00,,,Other,,,,FIRST CAR TO TAKE THE FLAG - CAR 10 (GAS)
1216,9286,2023-07-29T11:27:34+00:00,,,Flag,YELLOW,Sector,16.0,YELLOW IN TRACK SECTOR 16
1216,9286,2023-07-29T11:27:39+00:00,,,Flag,DOUBLE YELLOW,Sector,11.0,DOUBLE YELLOW IN TRACK SECTOR 11
1216,9286,2023-07-29T11:27:50+00:00,,,Flag,CLEAR,Sector,11.0,CLEAR IN TRACK SECTOR 11
1216,9286,2023-07-29T11:28:06+00:00,,,Flag,CLEAR,Sector,16.0,CLEAR IN TRACK SECTOR 16
1216,9286,2023-07-29T11:28:07+00:00,,,Flag,DOUBLE YELLOW,Sector,16.0,DOUBLE YELLOW IN TRACK SECTOR 16
1216,9286,2023-07-29T11:28:13+00:00,,,Flag,DOUBLE YELLOW,Sector,17.0,DOUBLE YELLOW IN TRACK SECTOR 17
1216,9286,2023-07-29T11:28:14+00:00,,,Flag,CLEAR,Sector,17.0,CLEAR IN TRACK SECTOR 17
1216,9286,2023-07-29T11:28:17+00:00,,,Flag,DOUBLE YELLOW,Sector,17.0,DOUBLE YELLOW IN TRACK SECTOR 17
1216,9286,2023-07-29T11:28:35+00:00,,,Flag,CLEAR,Sector,17.0,CLEAR IN TRACK SECTOR 17
1216,9286,2023-07-29T11:28:43+00:00,,,Flag,DOUBLE YELLOW,Sector,18.0,DOUBLE YELLOW IN TRACK SECTOR 18
1216,9286,2023-07-29T11:29:14+00:00,,,Flag,YELLOW,Sector,11.0,YELLOW IN TRACK SECTOR 11
1216,9286,2023-07-29T11:29:16+00:00,,,Flag,CLEAR,Sector,18.0,CLEAR IN TRACK SECTOR 18
1216,9286,2023-07-29T11:29:58+00:00,,,Flag,CLEAR,Sector,11.0,CLEAR IN TRACK SECTOR 11
1216,9286,2023-07-29T11:30:06+00:00,,,Flag,DOUBLE YELLOW,Sector,12.0,DOUBLE YELLOW IN TRACK SECTOR 12
1216,9286,2023-07-29T11:30:40+00:00,,,Flag,CLEAR,Sector,12.0,CLEAR IN TRACK SECTOR 12
1216,9286,2023-07-29T11:30:45+00:00,,,Flag,DOUBLE YELLOW,Sector,13.0,DOUBLE YELLOW IN TRACK SECTOR 13
1216,9286,2023-07-29T11:31:10+00:00,,,Flag,CLEAR,Sector,13.0,CLEAR IN TRACK SECTOR 13
1216,9286,2023-07-29T11:31:33+00:00,,,Flag,DOUBLE YELLOW,Sector,3.0,DOUBLE YELLOW IN TRACK SECTOR 3
1216,9286,2023-07-29T11:31:33+00:00,,,Flag,DOUBLE YELLOW,Sector,15.0,DOUBLE YELLOW IN TRACK SECTOR 15
1216,9286,2023-07-29T11:31:42+00:00,,,Flag,YELLOW,Sector,15.0,YELLOW IN TRACK SECTOR 15
1217,9142,2023-08-25T10:15:10+00:00,,,Other,,,,RISK OF RAIN FOR F1 FIRST PRACTICE SESSION IS 30%
1217,9142,2023-08-25T10:18:39+00:00,,,Other,,,,PINK HEAD PADDING MATERIAL MUST BE USED
1217,9142,2023-08-25T10:30:00+00:00,,,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1217,9142,2023-08-25T10:56:02+00:00,14.0,,CarEvent,,,,CAR 14 (ALO) OFF TRACK AND CONTINUED AT TURN 12
1217,9142,2023-08-25T11:11:34+00:00,,,Flag,YELLOW,Sector,16.0,YELLOW IN TRACK SECTOR 16
1217,9142,2023-08-25T11:11:35+00:00,,,Other,,,,DRS DISABLED IN ZONE 2
1217,9142,2023-08-25T11:11:54+00:00,,,Flag,RED,Track,,RED FLAG
1217,9142,2023-08-25T11:11:54+00:00,,,Flag,CLEAR,Sector,16.0,CLEAR IN TRACK SECTOR 16
1217,9142,2023-08-25T11:17:55+00:00,,,Other,,,,SESSION WILL RESUME AT 13:19
1217,9142,2023-08-25T11:18:11+00:00,,,Flag,CLEAR,Track,,TRACK CLEAR
1217,9142,2023-08-25T11:18:14+00:00,,,Drs,,,,DRS ENABLED
1217,9142,2023-08-25T11:19:00+00:00,,,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1217,9142,2023-08-25T11:30:00+00:00,,,Flag,CHEQUERED,Track,,CHEQUERED FLAG
1217,9142,2023-08-25T11:30:22+00:00,,,Other,,,,FIRST CAR TO TAKE THE FLAG - CAR 11 (PER)
1217,9142,2023-08-25T11:31:09+00:00,1.0,,CarEvent,,,,CAR 1 (VER) OFF TRACK AND CONTINUED AT TURN 11
1217,9142,2023-08-25T11:31:27+00:00,,,SafetyCar,,,,SAFETY CAR DEPLOYED
1217,9142,2023-08-25T11:31:45+00:00,,,SafetyCar,,,,SAFETY CAR IN THIS LAP
1217,9142,2023-08-25T11:31:55+00:00,,,SafetyCar,,,,VIRTUAL SAFETY CAR DEPLOYED
1217,9142,2023-08-25T11:32:35+00:00,,,SafetyCar,,,,VIRTUAL SAFETY CAR ENDING
1217,9142,2023-08-25T11:32:48+00:00,,,Flag,CLEAR,Track,,TRACK CLEAR
1217,9142,2023-08-25T11:32:51+00:00,,,Drs,,,,DRS ENABLED
1217,9142,2023-08-25T11:38:15+00:00,,,Flag,YELLOW,Sector,1.0,YELLOW IN TRACK SECTOR 1
1217,9142,2023-08-25T11:38:20+00:00,,,Flag,CLEAR,Sector,1.0,CLEAR IN TRACK SECTOR 1
1217,9142,2023-08-25T11:50:12+00:00,,,Other,,,,RISK OF RAIN FOR F2 QUALIFYING SESSION IS 30%
1217,9143,2023-08-25T13:45:16+00:00,,,Other,,,,RISK OF RAIN FOR F1 SECOND PRACTICE SESSION IS 40%
1217,9143,2023-08-25T13:49:21+00:00,,,Other,,,,PINK HEAD PADDING MATERIAL MUST BE USED
1217,9143,2023-08-25T14:00:00+00:00,,,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1217,9143,2023-08-25T14:06:36+00:00,,,Other,,,,TURN 13 INCIDENT INVOLVING CARS 1 (VER) AND 27 (HUL) NOTED - IMPEDING
1217,9143,2023-08-25T14:09:47+00:00,,,Flag,DOUBLE YELLOW,Sector,5.0,DOUBLE YELLOW IN TRACK SECTOR 5
1217,9143,2023-08-25T14:09:47+00:00,,,Flag,YELLOW,Sector,5.0,YELLOW IN TRACK SECTOR 5
1217,9143,2023-08-25T14:09:51+00:00,,,Flag,DOUBLE YELLOW,Sector,4.0,DOUBLE YELLOW IN TRACK SECTOR 4
1217,9143,2023-08-25T14:09:55+00:00,,,Flag,RED,Track,,RED FLAG
1217,9143,2023-08-25T14:09:56+00:00,,,Flag,CLEAR,Sector,4.0,CLEAR IN TRACK SECTOR 4
1217,9143,2023-08-25T14:09:56+00:00,,,Flag,CLEAR,Sector,5.0,CLEAR IN TRACK SECTOR 5
1217,9143,2023-08-25T14:21:11+00:00,,,Other,,,,FIA STEWARDS: TURN 13 INCIDENT INVOLVING CARS 1 (VER) AND 27 (HUL) WILL BE INVESTIGATED AFTER THE SESSION - IMPEDING
1217,9143,2023-08-25T14:21:54+00:00,,,Other,,,,SESSION WILL RESUME AT 16:23
1217,9143,2023-08-25T14:22:06+00:00,,,Flag,CLEAR,Track,,TRACK CLEAR
1217,9143,2023-08-25T14:22:07+00:00,,,Drs,,,,DRS ENABLED
1217,9143,2023-08-25T14:23:00+00:00,,,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1217,9143,2023-08-25T14:35:21+00:00,55.0,,CarEvent,,,,CAR 55 (SAI) OFF TRACK AND CONTINUED AT TURN 11
1217,9143,2023-08-25T14:45:20+00:00,18.0,,CarEvent,,,,CAR 18 (STR) OFF TRACK AND CONTINUED AT TURN 11
1217,9143,2023-08-25T14:59:06+00:00,,,Flag,YELLOW,Sector,16.0,YELLOW IN TRACK SECTOR 16
1217,9143,2023-08-25T14:59:07+00:00,,,Other,,,,DRS DISABLED IN ZONE 2
1217,9143,2023-08-25T14:59:12+00:00,,,Flag,CLEAR,Sector,16.0,CLEAR IN TRACK SECTOR 16
1217,9143,2023-08-25T14:59:12+00:00,,,Other,,,,DRS ENABLED IN ZONE 2
1217,9143,2023-08-25T15:00:00+00:00,55.0,,CarEvent,,,,CAR 55 (SAI) OFF TRACK AND CONTINUED AT TURN 13
1217,9143,2023-08-25T15:00:00+00:00,,,Flag,CHEQUERED,Track,,CHEQUERED FLAG
1217,9143,2023-08-25T15:00:20+00:00,,,Other,,,,FIRST CAR TO TAKE THE FLAG - CAR 44 (HAM)
1217,9143,2023-08-25T15:01:07+00:00,,,SafetyCar,,,,SAFETY CAR DEPLOYED
1217,9143,2023-08-25T15:01:20+00:00,,,SafetyCar,,,,SAFETY CAR IN THIS LAP
1217,9143,2023-08-25T15:01:31+00:00,,,SafetyCar,,,,VIRTUAL SAFETY CAR DEPLOYED
1217,9143,2023-08-25T15:02:09+00:00,,,SafetyCar,,,,VIRTUAL SAFETY CAR ENDING
1217,9143,2023-08-25T15:02:21+00:00,,,Flag,CLEAR,Track,,TRACK CLEAR
1217,9143,2023-08-25T15:02:24+00:00,,,Drs,,,,DRS ENABLED
1217,9144,2023-08-26T09:15:04+00:00,,,Other,,,,RISK OF RAIN FOR F1 THIRD PRACTICE SESSION IS 100%
1217,9144,2023-08-26T09:30:00+00:00,,,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1217,9144,2023-08-26T09:34:44+00:00,4.0,,CarEvent,,,,CAR 4 (NOR) OFF TRACK AND CONTINUED AT TURN 11
1217,9144,2023-08-26T09:35:27+00:00,1.0,,CarEvent,,,,CAR 1 (VER) OFF TRACK AND CONTINUED AT TURN 3
1217,9144,2023-08-26T09:36:31+00:00,11.0,,CarEvent,,,,CAR 11 (PER) OFF TRACK AND CONTINUED AT TURN 11
1217,9144,2023-08-26T09:39:00+00:00,,,Flag,YELLOW,Sector,5.0,YELLOW IN TRACK SECTOR 5
1217,9144,2023-08-26T09:39:16+00:00,,,Flag,DOUBLE YELLOW,Sector,5.0,DOUBLE YELLOW IN TRACK SECTOR 5
1217,9144,2023-08-26T09:39:18+00:00,,,Flag,RED,Track,,RED FLAG
1217,9144,2023-08-26T09:39:18+00:00,,,Flag,CLEAR,Sector,5.0,CLEAR IN TRACK SECTOR 5
1217,9144,2023-08-26T09:46:00+00:00,,,Other,,,,SESSION WILL RESUME AT 11:47
1217,9144,2023-08-26T09:46:13+00:00,,,Flag,CLEAR,Track,,TRACK CLEAR
1217,9144,2023-08-26T09:46:17+00:00,,,Drs,,,,DRS DISABLED
1217,9144,2023-08-26T09:47:00+00:00,,,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1217,9144,2023-08-26T09:51:47+00:00,,,Flag,YELLOW,Sector,2.0,YELLOW IN TRACK SECTOR 2
1217,9144,2023-08-26T09:51:50+00:00,,,Flag,CLEAR,Sector,2.0,CLEAR IN TRACK SECTOR 2
1217,9144,2023-08-26T09:52:08+00:00,16.0,,CarEvent,,,,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 1
1217,9144,2023-08-26T09:54:57+00:00,,,Flag,RED,Track,,RED FLAG
1217,9144,2023-08-26T10:02:18+00:00,,,Other,,,,SESSION WILL RESUME AT 12:04
1217,9144,2023-08-26T10:02:35+00:00,,,Flag,CLEAR,Track,,TRACK CLEAR
1217,9144,2023-08-26T10:02:38+00:00,,,Drs,,,,DRS DISABLED
1217,9144,2023-08-26T10:04:00+00:00,,,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1217,9144,2023-08-26T10:06:19+00:00,55.0,,CarEvent,,,,CAR 55 (SAI) OFF TRACK AND CONTINUED AT TURN 1
1217,9144,2023-08-26T10:13:19+00:00,14.0,,CarEvent,,,,CAR 14 (ALO) OFF TRACK AND CONTINUED AT TURN 1
1217,9144,2023-08-26T10:16:23+00:00,,,Flag,YELLOW,Sector,2.0,YELLOW IN TRACK SECTOR 2
1217,9144,2023-08-26T10:16:37+00:00,,,Flag,CLEAR,Sector,2.0,CLEAR IN TRACK SECTOR 2
1217,9144,2023-08-26T10:16:48+00:00,31.0,,CarEvent,,,,CAR 31 (OCO) OFF TRACK AND CONTINUED AT TURN 1
1217,9144,2023-08-26T10:17:20+00:00,,,Flag,YELLOW,Sector,16.0,YELLOW IN TRACK SECTOR 16
1217,9144,2023-08-26T10:17:22+00:00,,,Flag,YELLOW,Sector,17.0,YELLOW IN TRACK SECTOR 17
1217,9144,2023-08-26T10:17:24+00:00,,,Flag,DOUBLE YELLOW,Sector,17.0,DOUBLE YELLOW IN TRACK SECTOR 17
1217,9144,2023-08-26T10:17:44+00:00,,,Flag,DOUBLE YELLOW,Sector,16.0,DOUBLE YELLOW IN TRACK SECTOR 16
1217,9144,2023-08-26T10:17:52+00:00,,,Flag,RED,Track,,RED FLAG
1217,9144,2023-08-26T10:17:52+00:00,,,Flag,CLEAR,Sector,16.0,CLEAR IN TRACK SECTOR 16
1217,9144,2023-08-26T10:17:52+00:00,,,Flag,CLEAR,Sector,17.0,CLEAR IN TRACK SECTOR 17
1217,9144,2023-08-26T10:20:05+00:00,,,Other,,,,SESSION WILL RESUME AT 12:21
1217,9144,2023-08-26T10:20:23+00:00,,,Flag,CLEAR,Track,,TRACK CLEAR
1217,9144,2023-08-26T10:20:28+00:00,,,Drs,,,,DRS DISABLED
1217,9144,2023-08-26T10:21:00+00:00,,,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1217,9144,2023-08-26T10:23:32+00:00,,,Flag,YELLOW,Sector,2.0,YELLOW IN TRACK SECTOR 2
1217,9144,2023-08-26T10:23:43+00:00,,,Flag,CLEAR,Sector,2.0,CLEAR IN TRACK SECTOR 2
1217,9144,2023-08-26T10:23:49+00:00,16.0,,CarEvent,,,,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 1
1217,9144,2023-08-26T10:30:00+00:00,,,Flag,CHEQUERED,Track,,CHEQUERED FLAG
1217,9144,2023-08-26T10:30:03+00:00,16.0,,CarEvent,,,,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 1
1217,9144,2023-08-26T10:30:18+00:00,,,Other,,,,FIRST CAR TO TAKE THE FLAG - CAR 10 (GAS)
1217,9144,2023-08-26T10:30:42+00:00,11.0,,CarEvent,,,,CAR 11 (PER) OFF TRACK AND CONTINUED AT TURN 11
1217,9144,2023-08-26T10:30:57+00:00,,,Other,,,,CORRECTION: CAR 1 (VER) OFF TRACK AND CONTINUED AT TURN 11
1217,9144,2023-08-26T10:37:12+00:00,,,Flag,YELLOW,Sector,6.0,YELLOW IN TRACK SECTOR 6
1217,9144,2023-08-26T10:37:37+00:00,,,Flag,CLEAR,Sector,6.0,CLEAR IN TRACK SECTOR 6
1217,9145,2023-08-26T13:00:00+00:00,,,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1217,9145,2023-08-26T13:03:02+00:00,23.0,,CarEvent,,,,CAR 23 (ALB) OFF TRACK AND CONTINUED AT TURN 11
1217,9145,2023-08-26T13:03:44+00:00,27.0,,CarEvent,,,,CAR 27 (HUL) OFF TRACK AND CONTINUED AT TURN 1
1217,9145,2023-08-26T13:04:06+00:00,1.0,,CarEvent,,,,CAR 1 (VER) OFF TRACK AND CONTINUED AT TURN 1
1217,9145,2023-08-26T13:04:10+00:00,,,Other,,,,CAR 23 (ALB) TIME 1:31.315 DELETED - TRACK LIMITS AT TURN 11 LAP 3 15:02:43
1217,9145,2023-08-26T13:04:37+00:00,,,Other,,,,CAR 27 (HUL) TIME 1:35.302 DELETED - TRACK LIMITS AT TURN 1 LAP 3 15:03:02
1217,9145,2023-08-26T13:05:04+00:00,,,Other,,,,CAR 16 (LEC) TIME 1:28.133 DELETED - TRACK LIMITS AT TURN 11 LAP 3 15:04:09
1217,9145,2023-08-26T13:05:20+00:00,,,Other,,,,CAR 1 (VER) TIME 1:48.525 DELETED - TRACK LIMITS AT TURN 1 LAP 3 15:03:29
1217,9145,2023-08-26T13:05:29+00:00,,,Other,,,,CAR 22 (TSU) TIME 1:31.572 DELETED - TRACK LIMITS AT TURN 11 LAP 4 15:04:53
1217,9145,2023-08-26T13:07:44+00:00,16.0,,CarEvent,,,,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 1
1217,9145,2023-08-26T13:08:08+00:00,10.0,,CarEvent,,,,CAR 10 (GAS) OFF TRACK AND CONTINUED AT TURN 1
1217,9145,2023-08-26T13:09:07+00:00,,,Other,,,,CAR 16 (LEC) TIME 1:40.877 DELETED - TRACK LIMITS AT TURN 1 LAP 6 15:07:28
1217,9145,2023-08-26T13:09:36+00:00,16.0,,CarEvent,,,,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 1
1217,9145,2023-08-26T13:09:41+00:00,,,Other,,,,CAR 10 (GAS) TIME 1:47.621 DELETED - TRACK LIMITS AT TURN 1 LAP 6 15:07:52
1217,9145,2023-08-26T13:10:41+00:00,,,Other,,,,CAR 16 (LEC) TIME 1:33.914 DELETED - TRACK LIMITS AT TURN 1 LAP 7 15:09:09
1217,9145,2023-08-26T13:13:08+00:00,10.0,,CarEvent,,,,CAR 10 (GAS) OFF TRACK AND CONTINUED AT TURN 1
1217,9145,2023-08-26T13:13:46+00:00,,,Other,,,,TURN 13 INCIDENT INVOLVING CARS 44 (HAM) AND 18 (STR) NOTED - IMPEDING
1217,9145,2023-08-26T13:14:56+00:00,,,Other,,,,TURN 1 INCIDENT INVOLVING CARS 81 (PIA) AND 55 (SAI) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK
1217,9145,2023-08-26T13:16:24+00:00,,,Other,,,,TURN 13 INCIDENT INVOLVING CARS 44 (HAM) AND 14 (ALO) NOTED - IMPEDING
1217,9145,2023-08-26T13:17:50+00:00,,,Other,,,,FIA STEWARDS: TURN 13 INCIDENT INVOLVING CARS 44 (HAM) AND 18 (STR) WILL BE INVESTIGATED AFTER THE SESSION - IMPEDING
1217,9145,2023-08-26T13:18:00+00:00,,,Flag,CHEQUERED,Track,,CHEQUERED FLAG
1217,9145,2023-08-26T13:18:27+00:00,,,Other,,,,FIRST CAR TO TAKE THE FLAG - CAR 77 (BOT)
1217,9145,2023-08-26T13:18:34+00:00,,,Other,,,,CAR 20 (MAG) TIME 1:56.175 DELETED - TRACK LIMITS AT TURN 1 LAP 11 15:15:45
1217,9145,2023-08-26T13:21:07+00:00,,,Other,,,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 81 (PIA) AND 55 (SAI) WILL BE INVESTIGATED AFTER THE SESSION - FORCING ANOTHER DRIVER OFF THE TRACK
1217,9145,2023-08-26T13:25:00+00:00,,,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1217,9145,2023-08-26T13:26:49+00:00,,,Other,,,,FIA STEWARDS: TURN 13 INCIDENT INVOLVING CARS 44 (HAM) AND 14 (ALO) REVIEWED NO FURTHER INVESTIGATION - IMPEDING
1217,9145,2023-08-26T13:29:41+00:00,,,Other,,,,CAR 10 (GAS) TIME 1:33.650 DELETED - TRACK LIMITS AT TURN 3 LAP 14 15:28:10
1217,9145,2023-08-26T13:37:19+00:00,16.0,,CarEvent,,,,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 1
1217,9145,2023-08-26T13:38:03+00:00,,,Other,,,,CAR 18 (STR) TIME 1:30.684 DELETED - TRACK LIMITS AT TURN 3 LAP 20 15:36:28
1217,9145,2023-08-26T13:38:45+00:00,,,Other,,,,CAR 16 (LEC) TIME 1:31.504 DELETED - TRACK LIMITS AT TURN 1 LAP 21 15:37:01
1217,9145,2023-08-26T13:39:33+00:00,,,Other,,,,CAR 1 (VER) TIME 1:55.059 DELETED - TRACK LIMITS AT TURN 3 LAP 22 15:38:09
1217,9145,2023-08-26T13:40:00+00:00,,,Flag,CHEQUERED,Track,,CHEQUERED FLAG
1217,9145,2023-08-26T13:40:16+00:00,,,Other,,,,FIRST CAR TO TAKE THE FLAG - CAR 81 (PIA)
1217,9145,2023-08-26T13:45:58+00:00,,,Drs,,,,DRS ENABLED
1217,9145,2023-08-26T13:47:09+00:00,,,Other,,,,TURN 13 INCIDENT INVOLVING CARS 22 (TSU) AND 44 (HAM) NOTED - IMPEDING
1217,9145,2023-08-26T13:48:00+00:00,,,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1217,9145,2023-08-26T13:50:08+00:00,,,Other,,,,FIA STEWARDS: TURN 13 INCIDENT INVOLVING CARS 22 (TSU) AND 44 (HAM) WILL BE INVESTIGATED AFTER THE SESSION - IMPEDING
1217,9145,2023-08-26T13:51:39+00:00,,,Flag,YELLOW,Sector,4.0,YELLOW IN TRACK SECTOR 4
1217,9145,2023-08-26T13:51:48+00:00,,,Flag,RED,Track,,RED FLAG
1217,9145,2023-08-26T13:51:48+00:00,,,Flag,CLEAR,Sector,4.0,CLEAR IN TRACK SECTOR 4
1217,9145,2023-08-26T14:07:29+00:00,,,Other,,,,Q3 WILL RESUME AT 16:11
1217,9145,2023-08-26T14:08:27+00:00,,,Flag,CLEAR,Track,,TRACK CLEAR
1217,9145,2023-08-26T14:08:32+00:00,,,Drs,,,,DRS ENABLED
1217,9145,2023-08-26T14:11:00+00:00,,,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1217,9145,2023-08-26T14:14:51+00:00,,,Flag,YELLOW,Sector,11.0,YELLOW IN TRACK SECTOR 11
1217,9145,2023-08-26T14:15:09+00:00,,,Flag,RED,Track,,RED FLAG
1217,9145,2023-08-26T14:15:09+00:00,,,Flag,CLEAR,Sector,11.0,CLEAR IN TRACK SECTOR 11
1217,9145,2023-08-26T14:18:21+00:00,,,Other,,,,Q3 WILL RESUME AT 16:21
1217,9145,2023-08-26T14:19:10+00:00,,,Flag,CLEAR,Track,,TRACK CLEAR
1217,9145,2023-08-26T14:19:12+00:00,,,Drs,,,,DRS ENABLED
1217,9145,2023-08-26T14:21:00+00:00,,,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1217,9145,2023-08-26T14:25:05+00:00,,,Flag,CHEQUERED,Track,,CHEQUERED FLAG
1217,9145,2023-08-26T14:25:21+00:00,,,Other,,,,FIRST CAR TO TAKE THE FLAG - CAR 1 (VER)
1217,9145,2023-08-26T14:38:13+00:00,,,Flag,DOUBLE YELLOW,Sector,8.0,DOUBLE YELLOW IN TRACK SECTOR 8
1217,9145,2023-08-26T14:38:15+00:00,,,Flag,CLEAR,Sector,8.0,CLEAR IN TRACK SECTOR 8
1217,9149,2023-08-27T12:05:53+00:00,,1.0,Other,,,,PINK HEAD PADDING MATERIAL MUST BE USED
1217,9149,2023-08-27T12:10:01+00:00,,1.0,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1217,9149,2023-08-27T12:20:01+00:00,,1.0,Other,,,,PIT EXIT CLOSED
1217,9149,2023-08-27T12:21:01+00:00,,1.0,Flag,YELLOW,Sector,11.0,YELLOW IN TRACK SECTOR 11
1217,9149,2023-08-27T12:21:04+00:00,,1.0,Flag,CLEAR,Sector,11.0,CLEAR IN TRACK SECTOR 11
1217,9149,2023-08-27T12:21:21+00:00,,1.0,Flag,YELLOW,Sector,11.0,YELLOW IN TRACK SECTOR 11
1217,9149,2023-08-27T12:21:33+00:00,,1.0,Flag,CLEAR,Sector,11.0,CLEAR IN TRACK SECTOR 11
1217,9149,2023-08-27T12:45:06+00:00,,1.0,Other,,,,RISK OF RAIN FOR F1 RACE IS 70%
1217,9149,2023-08-27T12:57:05+00:00,,1.0,Drs,,,,DRS DISABLED
1217,9149,2023-08-27T13:03:05+00:00,,1.0,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1217,9149,2023-08-27T13:04:34+00:00,,1.0,Other,,,,LOW GRIP CONDITIONS
1217,9149,2023-08-27T13:07:16+00:00,,3.0,Other,,,,PIT LANE INCIDENT INVOLVING CARS 20 (MAG) AND 40 (LAW) NOTED - IMPEDING
1217,9149,2023-08-27T13:08:20+00:00,16.0,4.0,CarEvent,,,,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 11
1217,9149,2023-08-27T13:09:36+00:00,,5.0,Other,,,,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CARS 20 (MAG) AND 40 (LAW) UNDER INVESTIGATION - IMPEDING
1217,9149,2023-08-27T13:10:44+00:00,23.0,5.0,CarEvent,,,,CAR 23 (ALB) OFF TRACK AND CONTINUED AT TURN 11
